SKU,Type,Name,expected_filename,status,actual_filename,recommended_url
219091,simple,Spring,tapetech-spring-219091-02.webp,unmatched,,
219095,simple,Washer,tapetech-washer-219095-01.webp,unmatched,,
219095,simple,Washer,tapetech-washer-219095-02.webp,unmatched,,
240027G,simple,"7"" Pressure Plate",tapetech-7-inch-pressure-plate-240027G-01.webp,sku_suffix,tapetech-7-pressure-plate-240027G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-7-pressure-plate-240027G-01.webp
240793,simple,TapeTech CFS 25' Whip Hose,tapetech-cfs-25-whip-hose-240793-01.webp,sku_suffix,tapetech-product-240793-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-product-240793-01.webp
24D166,simple,TapeTech CFS Z-Swivel Attachment,tapetech-cfs-z-swivel-attachment-24D166-01.webp,unmatched,,
24D166,simple,TapeTech CFS Z-Swivel Attachment,tapetech-cfs-z-swivel-attachment-24D166-02.webp,unmatched,,
250009,simple,Shim,tapetech-shim-250009-01.webp,unmatched,,
250009,simple,Shim,tapetech-shim-250009-02.webp,unmatched,,
250026F,simple,"10"" Wiper",tapetech-10-inch-wiper-250026F-01.webp,sku_suffix,tapetech-10-wiper-250026F-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-wiper-250026F-01.webp
250026F,simple,"10"" Wiper",tapetech-10-inch-wiper-250026F-02.webp,sku_suffix,tapetech-10-wiper-250026F-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-wiper-250026F-02.webp
251023G,simple,"Side Plate, Universal",tapetech-side-plate-universal-251023G-01.webp,unmatched,,
251023G,simple,"Side Plate, Universal",tapetech-side-plate-universal-251023G-02.webp,unmatched,,
251025G,simple,"Side Plate, TT",tapetech-side-plate-tt-251025G-01.webp,unmatched,,
251025G,simple,"Side Plate, TT",tapetech-side-plate-tt-251025G-02.webp,unmatched,,
251032G,simple,"Extruded Radius Plate, 10""",tapetech-extruded-radius-plate-10-inch-251032G-01.webp,sku_suffix,tapetech-extruded-radius-plate-10-251032G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-extruded-radius-plate-10-251032G-01.webp
251032G,simple,"Extruded Radius Plate, 10""",tapetech-extruded-radius-plate-10-inch-251032G-02.webp,sku_suffix,tapetech-extruded-radius-plate-10-251032G-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-extruded-radius-plate-10-251032G-02.webp
254002,simple,Blade Holder Assy.,tapetech-blade-holder-assy-254002-01.webp,unmatched,,
254002,simple,Blade Holder Assy.,tapetech-blade-holder-assy-254002-02.webp,unmatched,,
254005,simple,Clamp Assy.,tapetech-clamp-assy-254005-01.webp,unmatched,,
254005,simple,Clamp Assy.,tapetech-clamp-assy-254005-02.webp,unmatched,,
256027G,simple,"10"" Pressure Plate",tapetech-10-inch-pressure-plate-256027G-01.webp,sku_suffix,tapetech-10-pressure-plate-256027G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-pressure-plate-256027G-01.webp
256027G,simple,"10"" Pressure Plate",tapetech-10-inch-pressure-plate-256027G-02.webp,sku_suffix,tapetech-10-pressure-plate-256027G-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-pressure-plate-256027G-02.webp
257133,simple,"CFS 1/2"" x 50' NPT Hose",tapetech-cfs-1-2-inch-x-50-npt-hose-257133-01.webp,sku_suffix,tapetech-cfs-1-2-x-50-npt-hose-257133-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-cfs-1-2-x-50-npt-hose-257133-01.webp
257133,simple,"CFS 1/2"" x 50' NPT Hose",tapetech-cfs-1-2-inch-x-50-npt-hose-257133-02.webp,sku_suffix,tapetech-cfs-1-2-x-50-npt-hose-257133-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-cfs-1-2-x-50-npt-hose-257133-02.webp
260024F,simple,"10"" Wiper",tapetech-10-inch-wiper-260024F-01.webp,sku_suffix,tapetech-10-wiper-260024F-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-wiper-260024F-01.webp
260024F,simple,"10"" Wiper",tapetech-10-inch-wiper-260024F-02.webp,sku_suffix,tapetech-10-wiper-260024F-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-wiper-260024F-02.webp
260027G,simple,"10"" Pressure Plate, Universal",tapetech-10-inch-pressure-plate-universal-260027G-01.webp,sku_suffix,tapetech-10-pressure-plate-universal-260027G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-pressure-plate-universal-260027G-01.webp
260031G,simple,"10"" Bottom Plate",tapetech-10-inch-bottom-plate-260031G-01.webp,sku_suffix,tapetech-10-bottom-plate-260031G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-bottom-plate-260031G-01.webp
260031G,simple,"10"" Bottom Plate",tapetech-10-inch-bottom-plate-260031G-02.webp,sku_suffix,tapetech-10-bottom-plate-260031G-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-bottom-plate-260031G-02.webp
260071,simple,"10"" Spacer Rod",tapetech-10-inch-spacer-rod-260071-01.webp,sku_suffix,tapetech-10-spacer-rod-260071-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-spacer-rod-260071-01.webp
260071,simple,"10"" Spacer Rod",tapetech-10-inch-spacer-rod-260071-02.webp,sku_suffix,tapetech-10-spacer-rod-260071-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-spacer-rod-260071-02.webp
260096,simple,"Seal, 10""",tapetech-seal-10-inch-260096-01.webp,sku_suffix,tapetech-seal-10-260096-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-seal-10-260096-01.webp
260096,simple,"Seal, 10""",tapetech-seal-10-inch-260096-02.webp,sku_suffix,tapetech-seal-10-260096-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-seal-10-260096-02.webp
260097,simple,"Seal Plate, 10""",tapetech-seal-plate-10-inch-260097-01.webp,sku_suffix,tapetech-seal-plate-10-260097-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-seal-plate-10-260097-01.webp
260097,simple,"Seal Plate, 10""",tapetech-seal-plate-10-inch-260097-02.webp,sku_suffix,tapetech-seal-plate-10-260097-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-seal-plate-10-260097-02.webp
280027G,simple,"10"" Pressure Plate",tapetech-10-inch-pressure-plate-280027G-01.webp,sku_suffix,tapetech-10-pressure-plate-280027G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-pressure-plate-280027G-01.webp
280027G,simple,"10"" Pressure Plate",tapetech-10-inch-pressure-plate-280027G-02.webp,sku_suffix,tapetech-10-pressure-plate-280027G-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-10-pressure-plate-280027G-02.webp
300009,simple,Shim,tapetech-shim-300009-01.webp,unmatched,,
300009,simple,Shim,tapetech-shim-300009-02.webp,unmatched,,
300026F,simple,"12"" Wiper",tapetech-12-inch-wiper-300026F-01.webp,sku_suffix,tapetech-12-wiper-300026F-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-wiper-300026F-01.webp
300026F,simple,"12"" Wiper",tapetech-12-inch-wiper-300026F-02.webp,sku_suffix,tapetech-12-wiper-300026F-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-wiper-300026F-02.webp
301032G,simple,"Extruded Radius Plate, 12""",tapetech-extruded-radius-plate-12-inch-301032G-01.webp,sku_suffix,tapetech-extruded-radius-plate-12-301032G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-extruded-radius-plate-12-301032G-01.webp
301032G,simple,"Extruded Radius Plate, 12""",tapetech-extruded-radius-plate-12-inch-301032G-02.webp,sku_suffix,tapetech-extruded-radius-plate-12-301032G-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-extruded-radius-plate-12-301032G-02.webp
303010,simple,12 Inch Crown Spring,tapetech-12-inch-crown-spring-303010-01.webp,unmatched,,
303010,simple,12 Inch Crown Spring,tapetech-12-inch-crown-spring-303010-02.webp,unmatched,,
304002,simple,Blade Holder Assy.,tapetech-blade-holder-assy-304002-01.webp,unmatched,,
304002,simple,Blade Holder Assy.,tapetech-blade-holder-assy-304002-02.webp,unmatched,,
304005,simple,Clamp Assy.,tapetech-clamp-assy-304005-01.webp,unmatched,,
304005,simple,Clamp Assy.,tapetech-clamp-assy-304005-02.webp,unmatched,,
305045G,simple,"Axle, 12"" Standard, EasyRoll Wheels",tapetech-axle-12-inch-standard-easyroll-wheels-305045G-01.webp,sku_suffix,tapetech-axle-12-standard-easyroll-wheels-305045G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-axle-12-standard-easyroll-wheels-305045G-01.webp
305045G,simple,"Axle, 12"" Standard, EasyRoll Wheels",tapetech-axle-12-inch-standard-easyroll-wheels-305045G-02.webp,sku_suffix,tapetech-axle-12-standard-easyroll-wheels-305045G-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-axle-12-standard-easyroll-wheels-305045G-02.webp
306027G,simple,"12"" Pressure Plate",tapetech-12-inch-pressure-plate-306027G-01.webp,sku_suffix,tapetech-12-pressure-plate-306027G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-pressure-plate-306027G-01.webp
306027G,simple,"12"" Pressure Plate",tapetech-12-inch-pressure-plate-306027G-02.webp,sku_suffix,tapetech-12-pressure-plate-306027G-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-pressure-plate-306027G-02.webp
310024F,simple,"12"" Wiper",tapetech-12-inch-wiper-310024F-01.webp,sku_suffix,tapetech-12-wiper-310024F-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-wiper-310024F-01.webp
310024F,simple,"12"" Wiper",tapetech-12-inch-wiper-310024F-02.webp,sku_suffix,tapetech-12-wiper-310024F-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-wiper-310024F-02.webp
310027G,simple,"12"" Pressure Plate, Universal",tapetech-12-inch-pressure-plate-universal-310027G-01.webp,sku_suffix,tapetech-12-pressure-plate-universal-310027G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-pressure-plate-universal-310027G-01.webp
310071,simple,"12"" Spacer Rod",tapetech-12-inch-spacer-rod-310071-01.webp,sku_suffix,tapetech-12-spacer-rod-310071-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-spacer-rod-310071-01.webp
310071,simple,"12"" Spacer Rod",tapetech-12-inch-spacer-rod-310071-02.webp,sku_suffix,tapetech-12-spacer-rod-310071-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-spacer-rod-310071-02.webp
310096,simple,"Seal, 12""",tapetech-seal-12-inch-310096-01.webp,sku_suffix,tapetech-seal-12-310096-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-seal-12-310096-01.webp
310096,simple,"Seal, 12""",tapetech-seal-12-inch-310096-02.webp,sku_suffix,tapetech-seal-12-310096-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-seal-12-310096-02.webp
310097,simple,"Seal Plate, 12""",tapetech-seal-plate-12-inch-310097-01.webp,sku_suffix,tapetech-seal-plate-12-310097-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-seal-plate-12-310097-01.webp
310097,simple,"Seal Plate, 12""",tapetech-seal-plate-12-inch-310097-02.webp,sku_suffix,tapetech-seal-plate-12-310097-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-seal-plate-12-310097-02.webp
330027G,simple,"12"" Pressure Plate",tapetech-12-inch-pressure-plate-330027G-01.webp,sku_suffix,tapetech-12-pressure-plate-330027G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-pressure-plate-330027G-01.webp
330027G,simple,"12"" Pressure Plate",tapetech-12-inch-pressure-plate-330027G-02.webp,sku_suffix,tapetech-12-pressure-plate-330027G-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-pressure-plate-330027G-02.webp
330031G,simple,"12"" Bottom Plate (Tapetech)",tapetech-12-inch-bottom-plate-330031G-01.webp,sku_suffix,tapetech-12-bottom-plate-tapetech-330031G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-bottom-plate-tapetech-330031G-01.webp
330031G,simple,"12"" Bottom Plate (Tapetech)",tapetech-12-inch-bottom-plate-330031G-02.webp,sku_suffix,tapetech-12-bottom-plate-tapetech-330031G-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-bottom-plate-tapetech-330031G-02.webp
335,simple,TapeTech Piston Assembly Kit 335,tapetech-piston-assembly-kit-335-335-01.webp,unmatched,,
335,simple,TapeTech Piston Assembly Kit 335,tapetech-piston-assembly-kit-335-335-02.webp,unmatched,,
340026,simple,"15"" Wiper",tapetech-15-inch-wiper-340026-01.webp,sku_suffix,tapetech-15-wiper-340026-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-15-wiper-340026-01.webp
340026,simple,"15"" Wiper",tapetech-15-inch-wiper-340026-02.webp,sku_suffix,tapetech-15-wiper-340026-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-15-wiper-340026-02.webp
345045G,simple,"Axle, 15"" Standard, EasyRoll Wheels",tapetech-axle-15-inch-standard-easyroll-wheels-345045G-01.webp,sku_suffix,tapetech-axle-15-standard-easyroll-wheels-345045G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-axle-15-standard-easyroll-wheels-345045G-01.webp
345045G,simple,"Axle, 15"" Standard, EasyRoll Wheels",tapetech-axle-15-inch-standard-easyroll-wheels-345045G-02.webp,sku_suffix,tapetech-axle-15-standard-easyroll-wheels-345045G-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-axle-15-standard-easyroll-wheels-345045G-02.webp
350008,simple,"Wiper, 8"" Applicator",tapetech-wiper-8-inch-applicator-350008-01.webp,sku_suffix,tapetech-wiper-8-applicator-350008-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-wiper-8-applicator-350008-01.webp
350008,simple,"Wiper, 8"" Applicator",tapetech-wiper-8-inch-applicator-350008-02.webp,sku_suffix,tapetech-wiper-8-applicator-350008-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-wiper-8-applicator-350008-02.webp
350033F,simple,Seal Block,tapetech-seal-block-350033F-01.webp,unmatched,,
350033F,simple,Seal Block,tapetech-seal-block-350033F-02.webp,unmatched,,
350034,simple,Pressure Plate,tapetech-pressure-plate-350034-01.webp,unmatched,,
350034,simple,Pressure Plate,tapetech-pressure-plate-350034-02.webp,unmatched,,
352002F,simple,Valve Holder,tapetech-valve-holder-352002F-01.webp,unmatched,,
352002F,simple,Valve Holder,tapetech-valve-holder-352002F-02.webp,unmatched,,
356001G,simple,"8"" Housing",tapetech-8-inch-housing-356001G-01.webp,sku_suffix,tapetech-8-housing-356001G-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-8-housing-356001G-01.webp
356001G,simple,"8"" Housing",tapetech-8-inch-housing-356001G-02.webp,sku_suffix,tapetech-8-housing-356001G-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-8-housing-356001G-02.webp
359005,simple,Screw: 6-32 X 1/4 Bind Hd.,tapetech-screw-6-32-x-1-4-bind-hd-359005-01.webp,unmatched,,
359005,simple,Screw: 6-32 X 1/4 Bind Hd.,tapetech-screw-6-32-x-1-4-bind-hd-359005-02.webp,unmatched,,
359046,simple,"Nut, Hex 10-32",tapetech-nut-hex-10-32-359046-01.webp,unmatched,,
359046,simple,"Nut, Hex 10-32",tapetech-nut-hex-10-32-359046-02.webp,unmatched,,
400005,simple,Blade Tension Spring S.S.,tapetech-blade-tension-spring-s-s-400005-01.webp,unmatched,,
400005,simple,Blade Tension Spring S.S.,tapetech-blade-tension-spring-s-s-400005-02.webp,unmatched,,
400009F,simple,"Blade, Carbide, 2""",tapetech-blade-carbide-2-inch-400009F-01.webp,sku_suffix,tapetech-blade-carbide-2-400009F-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-blade-carbide-2-400009F-01.webp
400009F,simple,"Blade, Carbide, 2""",tapetech-blade-carbide-2-inch-400009F-02.webp,sku_suffix,tapetech-blade-carbide-2-400009F-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-blade-carbide-2-400009F-02.webp
402002F,simple,Spring Retainer,tapetech-spring-retainer-402002F-01.webp,unmatched,,
402002F,simple,Spring Retainer,tapetech-spring-retainer-402002F-02.webp,unmatched,,
402006,simple,Insert Socket,tapetech-insert-socket-402006-01.webp,unmatched,,
402006,simple,Insert Socket,tapetech-insert-socket-402006-02.webp,unmatched,,
402012,simple,Ball Retainer,tapetech-ball-retainer-402012-01.webp,unmatched,,
402012,simple,Ball Retainer,tapetech-ball-retainer-402012-02.webp,unmatched,,
402017F,simple,"Center Clip, Short",tapetech-center-clip-short-402017F-01.webp,unmatched,,
402017F,simple,"Center Clip, Short",tapetech-center-clip-short-402017F-02.webp,unmatched,,
402019,simple,Frame Stop,tapetech-frame-stop-402019-01.webp,unmatched,,
402019,simple,Frame Stop,tapetech-frame-stop-402019-02.webp,unmatched,,
402033,simple,"C.F. Ball, Nylon",tapetech-c-f-ball-nylon-402033-01.webp,unmatched,,
402033,simple,"C.F. Ball, Nylon",tapetech-c-f-ball-nylon-402033-02.webp,unmatched,,
409010,simple,Spring,tapetech-spring-409010-01.webp,unmatched,,
409010,simple,Spring,tapetech-spring-409010-02.webp,unmatched,,
409021,simple,"Spring, Retainer",tapetech-spring-retainer-409021-01.webp,unmatched,,
409021,simple,"Spring, Retainer",tapetech-spring-retainer-409021-02.webp,unmatched,,
TT-EZCF,variable,TapeTech EasyRoll® Adjustable Corner Finisher,tapetech-2-inch-easyroll-adjustable-corner-finisher-40XTT-01.webp,ambiguous_sku_suffix,tapetech-2-corner-finisher-40XTT-01.webp|tapetech-2-inch-corner-finisher-40XTT-01.webp,
TT-EZCF,variable,TapeTech EasyRoll® Adjustable Corner Finisher,tapetech-2-5-inch-easyroll-adjustable-corner-finisher-42TT-01.webp,ambiguous_sku_suffix,tapetech-2-1-2-corner-finisher-42TT-01.webp|tapetech-2-1-2-inch-corner-finisher-42TT-01.webp,
TT-EZCF,variable,TapeTech EasyRoll® Adjustable Corner Finisher,tapetech-3-inch-easyroll-adjustable-corner-finisher-48TT-01.webp,sku_suffix,tapetech-3-easyroll-adjustable-corner-finisher-48TT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-3-easyroll-adjustable-corner-finisher-48TT-01.webp
TT-EZCF,variable,TapeTech EasyRoll® Adjustable Corner Finisher,tapetech-3-5-inch-easyroll-adjustable-corner-finisher-48XTT-01.webp,ambiguous_sku_suffix,tapetech-3-1-2-easyroll-adjustable-corner-finisher-48XTT-01.webp|tapetech-3-1-2-inch-easyroll-adjustable-corner-finishe-48XTT-01.webp,
40XTT,variation,"TapeTech 2"" EasyRoll® Adjustable Corner Finisher (40XTT)",tapetech-2-inch-easyroll-adjustable-corner-finisher-40XTT-01.webp,ambiguous_sku_suffix,tapetech-2-corner-finisher-40XTT-01.webp|tapetech-2-inch-corner-finisher-40XTT-01.webp,
42TT,variation,"TapeTech 2.5"" EasyRoll® Adjustable Corner Finisher (42TT)",tapetech-2-5-inch-easyroll-adjustable-corner-finisher-42TT-01.webp,ambiguous_sku_suffix,tapetech-2-1-2-corner-finisher-42TT-01.webp|tapetech-2-1-2-inch-corner-finisher-42TT-01.webp,
48TT,variation,"TapeTech 3"" EasyRoll® Adjustable Corner Finisher (48TT)",tapetech-3-inch-easyroll-adjustable-corner-finisher-48TT-01.webp,sku_suffix,tapetech-3-easyroll-adjustable-corner-finisher-48TT-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-3-easyroll-adjustable-corner-finisher-48TT-01.webp
48XTT,variation,"TapeTech 3.5"" EasyRoll® Adjustable Corner Finisher (48XTT)",tapetech-3-5-inch-easyroll-adjustable-corner-finisher-48XTT-01.webp,ambiguous_sku_suffix,tapetech-3-1-2-easyroll-adjustable-corner-finisher-48XTT-01.webp|tapetech-3-1-2-inch-easyroll-adjustable-corner-finishe-48XTT-01.webp,
420009,simple,"Blade, Carbide, 2.5"" C.F.",tapetech-blade-carbide-2-5-inch-c-f-420009-01.webp,sku_suffix,tapetech-blade-carbide-2-5-c-f-420009-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-blade-carbide-2-5-c-f-420009-01.webp
