normalized_sku,match_status,tsw_sku,tsw_brand,tsw_name,tsw_images,tsw_image_ok,wc_sku,wc_type,wc_parent_sku,wc_brand,wc_name,wc_categories,wc_price,wc_in_stock,wc_published,wc_slug,wc_images,wc_last_audited,flag_name_mismatch,flag_brand_mismatch,flag_tsw_bad_image,flag_wc_missing_image,flag_tsw_missing_image,flag_wc_not_published,flag_wc_no_price,flag_wc_out_of_stock,notes
TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL,WC_ONLY,,,,,,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL,variable,,TapeTech,TapeTech X Premium Gold Stainless Steel MAXFLEXX Finishing Trowel,Drywall Finishing Tools > TapeTech > Knives & Blades,,1,1,tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-12-x-4-3-TG12053-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-12-x-4-3-TG12053-PS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-12-x-4-3-TG12053-PS-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-12-x-4-3-TG12053-PS-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-12-x-4-3-TG12053-PS-5.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-14-x-4-3-TG14053-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-14-x-4-3-TG14053-PS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-14-x-4-3-TG14053-PS-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-14-x-4-3-TG14053-PS-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-14-x-4-3-TG14053-PS-5.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-16-x-4-3-TG16053-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-16-x-4-3-TG16053-PS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-16-x-4-3-TG16053-PS-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-16-x-4-3-TG16053-PS-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-16-x-4-3-TG16053-PS-5.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-18-x-4-3-TG18053-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-18-x-4-3-TG18053-PS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-18-x-4-3-TG18053-PS-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-18-x-4-3-TG18053-PS-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-maxflexx-finishing-trowel-18-x-4-3-TG18053-PS-5.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,WC_ONLY,,,,,,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL,variable,,TapeTech,TapeTech X Premium Gold Stainless Steel MIDFLEXX Finishing Trowel,Drywall Finishing Tools > TapeTech > Knives & Blades,,1,1,tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-12-x-4-7-TG12054-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-12-x-4-7-TG12054-PS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-12-x-4-7-TG12054-PS-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-12-x-4-7-TG12054-PS-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-12-x-4-7-TG12054-PS-5.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-14-x-4-7-TG14054-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-14-x-4-7-TG14054-PS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-14-x-4-7-TG14054-PS-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-14-x-4-7-TG14054-PS-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-14-x-4-7-TG14054-PS-5.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-16-x-4-7-TG16054-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-16-x-4-7-TG16054-PS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-16-x-4-7-TG16054-PS-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-16-x-4-7-TG16054-PS-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-16-x-4-7-TG16054-PS-5.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-midflexx-finishing-trowel-18-x-4-7-TG18054-PS-5.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
TT-X-PREMIUM-GOLD-STAINLESS-STEEL-ROUNDED-FRONT-POO,WC_ONLY,,,,,,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-ROUNDED-FRONT-POO,variable,,TapeTech,TapeTech X Premium Gold Stainless Steel Pool Trowel,Drywall Finishing Tools > TapeTech > Knives & Blades,,1,1,tapetech-x-premium-gold-stainless-steel-pool-trowel,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-pool-trowel-12-TGP120565-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-pool-trowel-12-TGP120565-PS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-pool-trowel-14-TGP140565-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-pool-trowel-14-TGP140565-PS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-pool-trowel-16-TGP160565-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-pool-trowel-16-TGP160565-PS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-pool-trowel-18-TGP180565-PS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-premium-gold-stainless-steel-pool-trowel-18-TGP180565-PS-2.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
TTBBS,WC_ONLY,,,,,,TTBBS,simple,,TapeTech,TapeTech Basic Box Set,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,,1,1,tapetech-basic-box-set,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-basic-box-set-TTBBS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-basic-box-set-TTBBS-2.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
TTBDL9,WC_ONLY,,,,,,TTBDL9,simple,,Asgard,Asgard Classic Finishing Set,Drywall Finishing Tools > Asgard > Tool Sets & Kits,1246.0,0,1,asgard-classic-finishing-set-ttbdl9,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
TTBTS,WC_ONLY,,,,,,TTBTS,simple,,TapeTech,TapeTech Basic Taping Set,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,,1,1,tapetech-basic-taping-set,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-basic-taping-set-TTBTS-1.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
TTCFS,WC_ONLY,,,,,,TTCFS,simple,,TapeTech,TapeTech Corner Finishing Set,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,,1,1,tapetech-corner-finishing-set,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-corner-finishing-set-TTCFS-1.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
TTFBC,WC_ONLY,,,,,,TTFBC,simple,,TapeTech,"TapeTech 7"" & 10"" Flat Box Combo",Drywall Finishing Tools > TapeTech > Flat Boxes,,1,1,tapetech-7-10-flat-box-combo,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
TTFFS,WC_ONLY,,,,,,TTFFS,simple,,TapeTech,TapeTech Value Drywall Finishing Set,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,,1,1,tapetech-value-drywall-finishing-set,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
TTFTFS,WC_ONLY,,,,,,TTFTFS,simple,,TapeTech,TapeTech Value Full Drywall Taping & Finishing Set,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,,1,1,tapetech-value-full-drywall-taping-finishing-set,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
TTFULL2SET,WC_ONLY,,,,,,TTFULL2SET,simple,,TapeTech,TapeTech Full Set ×2 – Contractor's Pack,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,,1,1,tapetech-full-set-2-contractor-s-pack,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
TTPPS,WC_ONLY,,,,,,TTPPS,simple,,TapeTech,TapeTech Pro Performance Set,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,,1,1,tapetech-pro-performance-set,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-5.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-6.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-set-TTPPS-7.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
TTPPS-EF,WC_ONLY,,,,,,TTPPS-EF,simple,,TapeTech,TapeTech Pro Performance Easy Finish Set,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,,1,1,tapetech-pro-performance-easy-finish-set,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-5.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-pro-performance-easy-finish-set-TTPPS-EF-6.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
TTPSS,WC_ONLY,,,,,,TTPSS,simple,,TapeTech,TapeTech Professional Starter Set,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,,1,1,tapetech-professional-starter-set,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-professional-starter-set-TTPSS-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-professional-starter-set-TTPSS-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-professional-starter-set-TTPSS-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-professional-starter-set-TTPSS-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-professional-starter-set-TTPSS-5.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
TTSFS,WC_ONLY,,,,,,TTSFS,variation,TT-TTSFS,TapeTech,TapeTech Standard Full Set - TTSFS,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,,1,1,tapetech-standard-full-set-ttsfs,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-standard-full-set-ttsfs-TTSFS-1.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
TTSFS-2,WC_ONLY,,,,,,TTSFS-2,variation,TT-TTSFS,TapeTech,TapeTech Standard Full Set - TTSFS-2,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,,1,1,tapetech-standard-full-set-ttsfs-2,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-standard-full-set-ttsfs-2-TTSFS-2-1.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
TWS,IN_BOTH,TWS,Columbia,Columbia Tomahawk Warrior Set,https://s3.amazonaws.com/tswfastcomfiles/product/CTTTWS_M.jpg,False,TWS,simple,,Columbia,Columbia Tomahawk Warrior Set,Drywall Finishing Tools > Columbia > Tool Sets & Kits,663.0,1,1,columbia-tomahawk-warrior-set-tws,,2026-05-07,False,False,True,True,False,False,False,False,TSW image uses old S3 bucket; WC has no image
UTA,WC_ONLY,,,,,,UTA,simple,,Columbia,Columbia Universal Thread Adaptor,Drywall Finishing Tools > Columbia > Handles & Extensions,11.0,1,1,columbia-universal-thread-adaptor-uta,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
VABS050,TSW_ONLY,VABS050,TapeTech,"TapeTech 2"" Italian ABS Float",https://s3.amazonaws.com/tswfastcomfiles/product/20285_MD-TTTVABS050_M.jpg,False,,,,,,,,,,,,,False,False,True,False,False,False,False,False,TSW image uses old S3 bucket; not in WC catalog
VABS130,TSW_ONLY,VABS130,TapeTech,"TapeTech 5"" Italian ABS Float",https://s3.amazonaws.com/tswfastcomfiles/product/20286_MD-TTTVABS130_M.jpg,False,,,,,,,,,,,,,False,False,True,False,False,False,False,False,TSW image uses old S3 bucket; not in WC catalog
VAZ10,WC_ONLY,,,,,,VAZ10,simple,,Columbia,Predator Taper Valve Assembly Zinc (VAZ10),Drywall Finishing Tools > Columbia > Parts,,1,1,columbia-predator-taper-valve-assembly-zinc-vaz10,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
VBUCKET08,TSW_ONLY,VBUCKET08,TapeTech,TapeTech 8″ Bucket Trowel,https://s3.amazonaws.com/tswfastcomfiles/product/20300_MD-TTTVBUCKET08_M.jpg,False,,,,,,,,,,,,,False,False,True,False,False,False,False,False,TSW image uses old S3 bucket; not in WC catalog
VEIFSU01,TSW_ONLY,VEIFSU01,TapeTech,TapeTech EIFS 1/2″ x 1/2″ x 2″ U-Notch Trowel,https://s3.amazonaws.com/tswfastcomfiles/product/20307_MD-TTTVEIFSU01_M.jpg,False,,,,,,,,,,,,,False,False,True,False,False,False,False,False,TSW image uses old S3 bucket; not in WC catalog
VEIFSU02,TSW_ONLY,VEIFSU02,TapeTech,TapeTech EIFS 1/4″ x 1/4″ x 1.5″ U-Notch Trowel,https://s3.amazonaws.com/tswfastcomfiles/product/20308_MD-TTTVEIFSU02_M.jpg,False,,,,,,,,,,,,,False,False,True,False,False,False,False,False,TSW image uses old S3 bucket; not in WC catalog
VEIFSU03,TSW_ONLY,VEIFSU03,TapeTech,TapeTech EIFS 3/8″ x 1/2″ x 1.5″ U-Notch Trowel,https://s3.amazonaws.com/tswfastcomfiles/product/20309_MD-TTTVEIFSU03_M.jpg,False,,,,,,,,,,,,,False,False,True,False,False,False,False,False,TSW image uses old S3 bucket; not in WC catalog
VGAUGE180,WC_ONLY,,,,,,VGAUGE180,variation,TT-GAUGING-TROWEL,TapeTech,"TapeTech Gauging Trowel - 7""",Drywall Finishing Tools > TapeTech > Knives & Blades,,1,1,tapetech-gauging-trowel-7,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-gauging-trowel-7-VGAUGE180-1.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
VGAUGE200,WC_ONLY,,,,,,VGAUGE200,variation,TT-GAUGING-TROWEL,TapeTech,"TapeTech Gauging Trowel - 8""",Drywall Finishing Tools > TapeTech > Knives & Blades,,1,1,tapetech-gauging-trowel-8,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-gauging-trowel-8-VGAUGE200-1.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
VMARG05,IN_BOTH,VMARG05,TapeTech,"TapeTech 5"" x 2"" Margin Trowel",https://s3.amazonaws.com/kodarisfiles2/images/product/product_image_blank_2.png,False,VMARG05,variation,TT-X-MARGIN-TROWEL,TapeTech,"TapeTech X Margin Trowel - 5""",Drywall Finishing Tools > TapeTech > Knives & Blades,,1,1,tapetech-x-margin-trowel-5,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-margin-trowel-5-VMARG05-1.webp,2026-05-07,True,False,True,False,False,False,True,False,name differs; TSW image uses old S3 bucket; WC no price
VMARG06,WC_ONLY,,,,,,VMARG06,variation,TT-X-MARGIN-TROWEL,TapeTech,"TapeTech X Margin Trowel - 6""",Drywall Finishing Tools > TapeTech > Knives & Blades,,1,1,tapetech-x-margin-trowel-6,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-margin-trowel-6-VMARG06-1.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
VMARG08,WC_ONLY,,,,,,VMARG08,variation,TT-X-MARGIN-TROWEL,TapeTech,"TapeTech X Margin Trowel - 8""",Drywall Finishing Tools > TapeTech > Knives & Blades,,1,1,tapetech-x-margin-trowel-8,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-x-margin-trowel-8-VMARG08-1.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
VMARGSET0506,IN_BOTH,VMARGSET0506,TapeTech,"TapeTech 5"" and 6"" Margin Trowel Set",https://s3.amazonaws.com/tswfastcomfiles/product/20332_MD-TTTVMARGSET0506.jpg,False,VMARGSET0506,simple,,TapeTech,"TapeTech 5"" & 6"" Margin Trowel Set",Drywall Finishing Tools > TapeTech > Knives & Blades,,1,1,tapetech-5-6-margin-trowel-set,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-5-6-margin-trowel-set-VMARGSET0506-1.webp,2026-05-07,True,False,True,False,False,False,True,False,name differs; TSW image uses old S3 bucket; WC no price
VROUND55,IN_BOTH,VROUND55,TapeTech,TapeTech 5.5″ Mini Round Trowel,https://s3.amazonaws.com/tswfastcomfiles/product/20361_MD-TTTVROUND55_M.jpg,False,VROUND55,simple,,TapeTech,"TapeTech 5.5"" Mini Round Trowel",Drywall Finishing Tools > TapeTech > Knives & Blades,,1,1,tapetech-5-5-mini-round-trowel,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-5-5-mini-round-trowel-VROUND55-1.webp,2026-05-07,True,False,True,False,False,False,True,False,name differs; TSW image uses old S3 bucket; WC no price
