"Brands","Type","SKU","MPN","Name","Short description","Description","Weight (lbs)","Length (in)","Width (in)","Height (in)","Categories","Tags","Images","Parent","Attribute 1 name","Attribute 1 value(s)","Attribute 2 name","Attribute 2 value(s)"
"TapeTech","simple","818154G","818154G","54"" Curved Handle Tube, Gold","Genuine TapeTech OEM compound tube or conduit &mdash; 54"" Curved Handle Tube, Gold. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 818154G.","<p class=""part-desc""><strong>54"" Curved Handle Tube, Gold</strong> is a genuine OEM compound tube or conduit for TapeTech automatic taping and finishing tools. This tube component routes joint compound through the tool body. Cracks, blockages, or wear in this component cause compound leaks, flow restriction, and inconsistent application output.</p><p>Order by part number <strong>818154G</strong> for guaranteed compatibility with your TapeTech tools.</p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>818154G</td></tr></tbody></table>","","4.0","4.0","","Drywall Finishing Tools > TapeTech > Replacement Parts","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/818154g_01.webp","","","","",""
"TapeTech","simple","818172G","818172G","72"" Curved Handle Tube, Gold","Genuine TapeTech OEM compound tube or conduit &mdash; 72"" Curved Handle Tube, Gold. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 818172G.","<p class=""part-desc""><strong>72"" Curved Handle Tube, Gold</strong> is a genuine OEM compound tube or conduit for TapeTech automatic taping and finishing tools. This tube component routes joint compound through the tool body. Cracks, blockages, or wear in this component cause compound leaks, flow restriction, and inconsistent application output.</p><p>Order by part number <strong>818172G</strong> for guaranteed compatibility with your TapeTech tools.</p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>818172G</td></tr></tbody></table>","","4.0","4.0","","Drywall Finishing Tools > TapeTech > Replacement Parts","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/818172g_01.webp","","","","",""
"TapeTech","simple","819038","819038","Grip Adjuster Spring","Genuine TapeTech OEM replacement spring &mdash; Grip Adjuster Spring. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 819038.","<p class=""part-desc""><strong>Grip Adjuster Spring</strong> is a genuine OEM replacement spring for TapeTech automatic taping and finishing tools. This spring component maintains the correct tension or return force in the tool mechanism. Fatigue or deformation of the original spring leads to inconsistent operation and compound application issues.</p><p>Order by part number <strong>819038</strong> for guaranteed compatibility with your TapeTech tools.</p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>819038</td></tr></tbody></table>","","4.0","4.0","","Drywall Finishing Tools > TapeTech > Replacement Parts","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/819038_01.webp","","","","",""
"TapeTech","simple","857355","857355","Gooseneck Cleaning Brush","The TapeTech Gooseneck Cleaning Brush is specifically designed to keep the gooseneck clean for optimal operation. The brush is the ideal stiffness to","<p class=""prod-line-desc""><strong>The TapeTech Gooseneck Cleaning Brush is specifically designed to keep the gooseneck clean for optimal operation.</strong> The brush is the ideal stiffness to effectively remove the compound while the shaft has the flexibility to navigate the challenging shape of the gooseneck adapter.</p>","3.0","5.0","6.7","34.25","Drywall Finishing Tools > TapeTech > Cleaning & Maintenance","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/857355_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/857355_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/857355_03.webp","","","","",""
"TapeTech","simple","85T","85T","Gooseneck Adapter","The TapeTech 85T Gooseneck Adapter is used with either the 72TT, 73TT or 76TT loading pump to fill the automatic taper. It features a heavy duty, dura","<p class=""prod-line-desc""><strong>The TapeTech 85T Gooseneck Adapter is used with either the 72TT, 73TT or 76TT loading pump to fill the automatic taper.</strong> It features a heavy duty, durable design to provide years of service. Use with gasket 700049 (for 72TT or 73TT only - not included).</p>","0.8","24.0","12.0","6.0","Drywall Finishing Tools > TapeTech > Automatic Tapers","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/85t_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/85t_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/85t_03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/85t_04.webp","","","","",""
"TapeTech","simple","85XLTT","85XLTT","Extra Long Gooseneck Adapter","The TapeTech Extra Long Gooseneck is designed to work in conjunction with the 76XLTT EasyClean&reg; Loading Pump. The foot of the gooseneck should always","<p class=""prod-line-desc""><strong>The TapeTech Extra Long Gooseneck is designed to work in conjunction with the 76XLTT EasyClean&reg; Loading Pump.</strong> The foot of the gooseneck should always be placed on the same level or surface as the foot stand of the 76XLTT loading pump.</p>","1.65","8.0","8.0","40.0","Drywall Finishing Tools > TapeTech > Automatic Tapers","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/85xltt_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/85xltt_02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/85xltt_03.webp","","","","",""
"TapeTech","simple","861014","861014","Gooseneck Spacer","Genuine TapeTech OEM replacement part &mdash; Gooseneck Spacer. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 861014.","<p class=""part-desc""><strong>Gooseneck Spacer</strong> is a genuine OEM replacement part for TapeTech automatic taping and finishing tools. This genuine OEM replacement component restores original tool performance. Using manufacturer-specified parts ensures correct fit and maintains tool reliability on demanding job sites.</p><p>Order by part number <strong>861014</strong> for guaranteed compatibility with your TapeTech tools.</p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>861014</td></tr></tbody></table>","","4.0","4.0","","Drywall Finishing Tools > TapeTech > Replacement Parts","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/861014_01.webp","","","","",""
"TapeTech","simple","880004","880004","Rear Brake Lever Bracket","Genuine TapeTech OEM structural plate or bracket &mdash; Rear Brake Lever Bracket. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 880004.","<p class=""part-desc""><strong>Rear Brake Lever Bracket</strong> is a genuine OEM structural plate or bracket for TapeTech automatic taping and finishing tools. This structural component provides the mounting reference or load path for adjoining parts within the tool assembly. Correct fitment is essential for maintaining dimensional accuracy and structural integrity.</p><p>Order by part number <strong>880004</strong> for guaranteed compatibility with your TapeTech tools.</p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>880004</td></tr></tbody></table>","","4.0","4.0","","Drywall Finishing Tools > TapeTech > Replacement Parts","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/880004_01.webp","","","","",""
"TapeTech","simple","880006F","880006F","Master Link","Genuine TapeTech OEM replacement part &mdash; Master Link. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 880006F.","<p class=""part-desc""><strong>Master Link</strong> is a genuine OEM replacement part for TapeTech automatic taping and finishing tools. This genuine OEM replacement component restores original tool performance. Using manufacturer-specified parts ensures correct fit and maintains tool reliability on demanding job sites.</p><p>Order by part number <strong>880006F</strong> for guaranteed compatibility with your TapeTech tools.</p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>880006F</td></tr></tbody></table>","","4.0","4.0","","Drywall Finishing Tools > TapeTech > Replacement Parts","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/880006f_01.webp","","","","",""
"TapeTech","simple","880028","880028","Compression Spring","Genuine TapeTech OEM replacement spring &mdash; Compression Spring. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 880028.","<p class=""part-desc""><strong>Compression Spring</strong> is a genuine OEM replacement spring for TapeTech automatic taping and finishing tools. This spring component maintains the correct tension or return force in the tool mechanism. Fatigue or deformation of the original spring leads to inconsistent operation and compound application issues.</p><p>Order by part number <strong>880028</strong> for guaranteed compatibility with your TapeTech tools.</p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>880028</td></tr></tbody></table>","","4.0","4.0","","Drywall Finishing Tools > TapeTech > Replacement Parts","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/880028_01.webp","","","","",""
"TapeTech","simple","880038","880038","Connecting Rod","Genuine TapeTech OEM replacement part &mdash; Connecting Rod. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 880038.","<p class=""part-desc""><strong>Connecting Rod</strong> is a genuine OEM replacement part for TapeTech automatic taping and finishing tools. This genuine OEM replacement component restores original tool performance. Using manufacturer-specified parts ensures correct fit and maintains tool reliability on demanding job sites.</p><p>Order by part number <strong>880038</strong> for guaranteed compatibility with your TapeTech tools.</p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>880038</td></tr></tbody></table>","","4.0","4.0","","Drywall Finishing Tools > TapeTech > Replacement Parts","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/880038_01.webp","","","","",""
"TapeTech","simple","880042","880042","Rubber Grip Handle","Genuine TapeTech OEM handle or extension &mdash; Rubber Grip Handle. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 880042.","<p class=""part-desc""><strong>Rubber Grip Handle</strong> is a genuine OEM handle or extension for TapeTech automatic taping and finishing tools. This handle or extension component provides the mechanical linkage between the operator and the tool head. Correct handle fit is essential for controlled compound pressure and consistent application angle.</p><p>Order by part number <strong>880042</strong> for guaranteed compatibility with your TapeTech tools.</p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>880042</td></tr></tbody></table>","","4.0","4.0","","Drywall Finishing Tools > TapeTech > Replacement Parts","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/880042_01.webp","","","","",""
"TapeTech","simple","880053","880053","Lock Block","Genuine TapeTech OEM replacement part &mdash; Lock Block. Exact-fit replacement for TapeTech automatic taping and finishing tools. Part #: 880053.","<p class=""part-desc""><strong>Lock Block</strong> is a genuine OEM replacement part for TapeTech automatic taping and finishing tools. This genuine OEM replacement component restores original tool performance. Using manufacturer-specified parts ensures correct fit and maintains tool reliability on demanding job sites.</p><p>Order by part number <strong>880053</strong> for guaranteed compatibility with your TapeTech tools.</p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>TapeTech</td></tr><tr><td>Part Number</td><td>880053</td></tr></tbody></table>","","4.0","4.0","","Drywall Finishing Tools > TapeTech > Replacement Parts","","https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/880053_01.webp","","","","",""
